epochSeconds,market,symbol,stepChange,minDrop,maxJump,normalizedPricePT40M,changePT6H,rsiPT30M
1661002620,binance,DGBUSDT,0.0009,-0.01,0.00,-1.63,-0.02,0.42
1661002680,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.17,-0.02,0.43
1661002740,binance,DGBUSDT,0.0009,-0.01,0.00,-1.42,-0.02,0.43
1661002800,binance,DGBUSDT,0.0000,-0.01,0.00,-1.36,-0.02,0.41
1661002860,binance,DGBUSDT,-0.0019,-0.01,0.00,-2.42,-0.02,0.41
1661002920,binance,DGBUSDT,0.0000,-0.01,0.00,-2.20,-0.02,0.42
1661002980,binance,DGBUSDT,0.0000,-0.01,0.00,-2.02,-0.02,0.42
1661003040,binance,DGBUSDT,0.0000,-0.01,0.00,-1.88,-0.02,0.41
1661003100,binance,DGBUSDT,0.0019,-0.01,0.00,-0.78,-0.02,0.41
1661003160,binance,DGBUSDT,0.0019,-0.01,0.00,0.31,-0.01,0.40
1661003220,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.20,-0.01,0.41
1661003280,binance,DGBUSDT,0.0009,-0.01,0.00,0.38,-0.02,0.46
1661003340,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.16,-0.02,0.46
1661003400,binance,DGBUSDT,0.0000,-0.01,0.00,-0.13,-0.02,0.46
1661003460,binance,DGBUSDT,0.0000,-0.01,0.00,-0.12,-0.02,0.46
1661003520,binance,DGBUSDT,0.0000,-0.01,0.00,-0.10,-0.02,0.47
1661003580,binance,DGBUSDT,0.0019,-0.01,0.00,1.06,-0.02,0.47
1661003640,binance,DGBUSDT,0.0019,-0.01,0.01,2.09,-0.01,0.49
1661003700,binance,DGBUSDT,0.0000,-0.01,0.01,1.95,-0.01,0.49
1661003760,binance,DGBUSDT,0.0000,-0.01,0.01,1.83,-0.01,0.48
1661003820,binance,DGBUSDT,0.0000,-0.01,0.01,1.83,-0.02,0.48
1661003880,binance,DGBUSDT,0.0000,-0.00,0.01,1.83,-0.02,0.46
1661003940,binance,DGBUSDT,0.0009,-0.00,0.01,2.13,-0.02,0.44
1661004000,binance,DGBUSDT,0.0019,-0.00,0.01,2.71,-0.02,0.45
1661004060,binance,DGBUSDT,0.0009,-0.00,0.01,2.74,-0.01,0.45
1661004120,binance,DGBUSDT,0.0018,-0.00,0.01,3.00,-0.01,0.45
1661004180,binance,DGBUSDT,-0.0018,-0.00,0.01,2.12,-0.00,0.46
1661004240,binance,DGBUSDT,-0.0028,-0.00,0.01,1.11,-0.01,0.44
1661004300,binance,DGBUSDT,-0.0019,-0.01,0.01,0.46,-0.01,0.47
1661004360,binance,DGBUSDT,0.0000,-0.01,0.01,0.43,-0.01,0.48
1661004420,binance,DGBUSDT,0.0000,-0.01,0.01,0.42,-0.01,0.47
1661004480,binance,DGBUSDT,0.0019,-0.01,0.01,1.02,-0.01,0.48
1661004540,binance,DGBUSDT,0.0009,-0.01,0.01,1.26,-0.01,0.47
1661004600,binance,DGBUSDT,0.0019,-0.01,0.01,1.74,-0.01,0.48
1661004660,binance,DGBUSDT,0.0009,-0.01,0.01,1.88,-0.00,0.47
1661004720,binance,DGBUSDT,0.0000,-0.01,0.01,1.75,-0.00,0.47
1661004780,binance,DGBUSDT,0.0000,-0.01,0.01,1.64,-0.00,0.47
1661004840,binance,DGBUSDT,-0.0009,-0.01,0.01,1.31,-0.01,0.49
1661004900,binance,DGBUSDT,-0.0018,-0.01,0.01,0.78,-0.01,0.47
1661004960,binance,DGBUSDT,0.0000,-0.01,0.01,0.74,-0.01,0.46
1661005020,binance,DGBUSDT,0.0000,-0.01,0.01,0.70,-0.01,0.47
1661005080,binance,DGBUSDT,-0.0009,-0.01,0.01,0.41,-0.01,0.47
1661005140,binance,DGBUSDT,0.0000,-0.01,0.01,0.37,-0.01,0.47
1661005200,binance,DGBUSDT,0.0000,-0.01,0.01,0.34,-0.01,0.47
1661005260,binance,DGBUSDT,0.0000,-0.01,0.01,0.30,-0.01,0.47
1661005320,binance,DGBUSDT,0.0000,-0.01,0.01,0.25,-0.01,0.46
1661005380,binance,DGBUSDT,0.0000,-0.01,0.01,0.21,-0.01,0.45
1661005440,binance,DGBUSDT,0.0000,-0.01,0.01,0.16,-0.01,0.45
1661005500,binance,DGBUSDT,0.0000,-0.01,0.01,0.11,-0.01,0.45
1661005560,binance,DGBUSDT,-0.0019,-0.01,0.01,-0.65,-0.01,0.45
1661005620,binance,DGBUSDT,0.0000,-0.01,0.01,-0.70,-0.01,0.45
1661005680,binance,DGBUSDT,0.0000,-0.01,0.01,-0.73,-0.01,0.46
1661005740,binance,DGBUSDT,0.0019,-0.01,0.01,0.00,-0.01,0.46
1661005800,binance,DGBUSDT,0.0000,-0.01,0.01,-0.05,-0.01,0.47
1661005860,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.57,-0.01,0.48
1661005920,binance,DGBUSDT,0.0000,-0.01,0.01,-0.67,-0.01,0.48
1661005980,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.21,-0.01,0.53
1661006040,binance,DGBUSDT,0.0000,-0.01,0.01,-1.18,-0.01,0.55
1661006100,binance,DGBUSDT,0.0000,-0.01,0.01,-1.16,-0.01,0.55
1661006160,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.59,-0.01,0.55
1661006220,binance,DGBUSDT,-0.0028,-0.01,0.01,-2.70,-0.01,0.50
1661006280,binance,DGBUSDT,0.0009,-0.01,0.01,-2.09,-0.01,0.50
1661006340,binance,DGBUSDT,0.0000,-0.01,0.01,-1.94,-0.01,0.47
1661006400,binance,DGBUSDT,0.0000,-0.01,0.01,-1.80,-0.01,0.50
1661006460,binance,DGBUSDT,0.0019,-0.01,0.01,-0.99,-0.01,0.53
1661006520,binance,DGBUSDT,0.0009,-0.01,0.01,-0.57,-0.01,0.50
1661006580,binance,DGBUSDT,0.0000,-0.01,0.01,-0.53,-0.01,0.49
1661006640,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.91,-0.01,0.51
1661006700,binance,DGBUSDT,0.0000,-0.01,0.01,-0.89,-0.01,0.51
1661006760,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.26,-0.01,0.52
1661006820,binance,DGBUSDT,0.0000,-0.01,0.00,-1.22,-0.01,0.51
1661006880,binance,DGBUSDT,0.0000,-0.01,0.00,-1.16,-0.01,0.51
1661006940,binance,DGBUSDT,0.0000,-0.01,0.00,-1.10,-0.01,0.51
1661007000,binance,DGBUSDT,0.0000,-0.01,0.00,-1.05,-0.01,0.51
1661007060,binance,DGBUSDT,0.0000,-0.01,0.00,-1.02,-0.01,0.51
1661007120,binance,DGBUSDT,0.0009,-0.01,0.00,-0.58,-0.01,0.50
1661007180,binance,DGBUSDT,0.0000,-0.01,0.00,-0.54,-0.01,0.50
1661007240,binance,DGBUSDT,0.0009,-0.01,0.00,0.00,-0.01,0.48
1661007300,binance,DGBUSDT,0.0000,-0.01,0.00,0.04,-0.01,0.50
1661007360,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.46,-0.01,0.51
1661007420,binance,DGBUSDT,0.0000,-0.01,0.00,-0.42,-0.01,0.51
1661007480,binance,DGBUSDT,0.0019,-0.01,0.00,0.77,-0.01,0.51
1661007540,binance,DGBUSDT,-0.0019,-0.01,0.00,-0.38,-0.01,0.49
1661007600,binance,DGBUSDT,0.0000,-0.01,0.00,-0.34,-0.01,0.48
1661007660,binance,DGBUSDT,0.0000,-0.01,0.00,-0.31,-0.01,0.48
1661007720,binance,DGBUSDT,-0.0037,-0.01,0.00,-2.60,-0.01,0.42
1661007780,binance,DGBUSDT,0.0009,-0.01,0.00,-1.88,-0.01,0.41
1661007840,binance,DGBUSDT,0.0000,-0.01,0.00,-1.79,-0.01,0.41
1661007900,binance,DGBUSDT,0.0000,-0.01,0.00,-1.70,-0.01,0.39
1661007960,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.11,-0.01,0.44
1661008020,binance,DGBUSDT,0.0000,-0.01,0.00,-1.95,-0.01,0.44
1661008080,binance,DGBUSDT,0.0000,-0.01,0.00,-1.81,-0.01,0.44
1661008140,binance,DGBUSDT,0.0000,-0.01,0.00,-1.73,-0.01,0.44
1661008200,binance,DGBUSDT,0.0000,-0.01,0.00,-1.66,-0.01,0.42
1661008260,binance,DGBUSDT,0.0019,-0.01,0.00,-0.56,-0.01,0.46
1661008320,binance,DGBUSDT,-0.0019,-0.01,0.00,-1.57,-0.01,0.45
1661008380,binance,DGBUSDT,0.0009,-0.01,0.00,-0.98,-0.01,0.42
1661008440,binance,DGBUSDT,0.0019,-0.01,0.00,0.15,-0.01,0.44
1661008500,binance,DGBUSDT,0.0000,-0.01,0.00,0.19,-0.01,0.42
1661008560,binance,DGBUSDT,0.0000,-0.01,0.00,0.20,-0.01,0.42
1661008620,binance,DGBUSDT,0.0000,-0.01,0.00,0.18,-0.01,0.42
1661008680,binance,DGBUSDT,0.0000,-0.01,0.00,0.16,-0.01,0.42
1661008740,binance,DGBUSDT,0.0000,-0.01,0.00,0.15,-0.01,0.42
1661008800,binance,DGBUSDT,0.0000,-0.01,0.00,0.13,-0.01,0.42
1661008860,binance,DGBUSDT,0.0000,-0.01,0.00,0.15,-0.01,0.43
1661008920,binance,DGBUSDT,0.0000,-0.01,0.00,0.18,-0.01,0.43
1661008980,binance,DGBUSDT,0.0000,-0.01,0.00,0.22,-0.01,0.45
1661009040,binance,DGBUSDT,0.0000,-0.01,0.00,0.23,-0.01,0.45
1661009100,binance,DGBUSDT,0.0000,-0.01,0.00,0.25,-0.01,0.42
1661009160,binance,DGBUSDT,0.0000,-0.01,0.00,0.25,-0.01,0.42
1661009220,binance,DGBUSDT,0.0009,-0.01,0.00,0.86,-0.01,0.38
1661009280,binance,DGBUSDT,0.0000,-0.01,0.00,0.84,-0.01,0.38
1661009340,binance,DGBUSDT,0.0000,-0.01,0.00,0.82,-0.01,0.38
1661009400,binance,DGBUSDT,-0.0019,-0.01,0.00,-0.40,-0.01,0.38
1661009460,binance,DGBUSDT,0.0009,-0.01,0.00,0.22,-0.01,0.44
1661009520,binance,DGBUSDT,0.0000,-0.01,0.00,0.23,-0.01,0.46
1661009580,binance,DGBUSDT,0.0000,-0.01,0.00,0.25,-0.01,0.46
1661009640,binance,DGBUSDT,0.0000,-0.01,0.00,0.29,-0.01,0.46
1661009700,binance,DGBUSDT,0.0000,-0.01,0.00,0.33,-0.01,0.41
1661009760,binance,DGBUSDT,-0.0019,-0.01,0.00,-0.95,-0.01,0.41
1661009820,binance,DGBUSDT,0.0000,-0.01,0.00,-0.90,-0.01,0.41
1661009880,binance,DGBUSDT,-0.0009,-0.00,0.00,-1.55,-0.01,0.44
1661009940,binance,DGBUSDT,0.0019,-0.00,0.00,-0.11,-0.01,0.46
1661010000,binance,DGBUSDT,0.0000,-0.00,0.00,-0.07,-0.01,0.44
1661010060,binance,DGBUSDT,0.0000,-0.00,0.00,-0.04,-0.01,0.46
1661010120,binance,DGBUSDT,0.0000,-0.00,0.00,-0.08,-0.01,0.47
1661010180,binance,DGBUSDT,0.0000,-0.00,0.00,-0.10,-0.01,0.44
1661010240,binance,DGBUSDT,-0.0009,-0.00,0.00,-0.89,-0.01,0.47
1661010300,binance,DGBUSDT,0.0009,-0.00,0.00,-0.12,-0.01,0.45
1661010360,binance,DGBUSDT,-0.0009,-0.00,0.00,-0.97,-0.01,0.47
1661010420,binance,DGBUSDT,0.0009,-0.00,0.00,-0.19,-0.01,0.46
1661010480,binance,DGBUSDT,-0.0009,-0.00,0.00,-1.11,-0.01,0.47
1661010540,binance,DGBUSDT,0.0000,-0.00,0.00,-1.17,-0.01,0.47
1661010600,binance,DGBUSDT,-0.0009,-0.00,0.00,-2.10,-0.01,0.48
1661010660,binance,DGBUSDT,0.0000,-0.00,0.00,-1.95,-0.01,0.48
1661010720,binance,DGBUSDT,-0.0009,-0.00,0.00,-2.66,-0.01,0.49
1661010780,binance,DGBUSDT,0.0000,-0.00,0.00,-2.44,-0.01,0.49
1661010840,binance,DGBUSDT,0.0019,-0.00,0.00,-0.85,-0.01,0.52
1661010900,binance,DGBUSDT,0.0009,-0.00,0.00,-0.06,-0.01,0.51
1661010960,binance,DGBUSDT,-0.0019,-0.00,0.00,-1.51,-0.01,0.50
1661011020,binance,DGBUSDT,0.0000,-0.00,0.00,-1.43,-0.01,0.50
1661011080,binance,DGBUSDT,0.0000,-0.00,0.00,-1.35,-0.01,0.50
1661011140,binance,DGBUSDT,0.0019,-0.00,0.00,0.13,-0.01,0.53
1661011200,binance,DGBUSDT,-0.0019,-0.00,0.00,-1.27,-0.01,0.53
1661011260,binance,DGBUSDT,0.0000,-0.00,0.00,-1.21,-0.01,0.53
1661011320,binance,DGBUSDT,0.0009,-0.00,0.00,-0.46,-0.01,0.52
1661011380,binance,DGBUSDT,0.0009,-0.00,0.00,0.30,-0.01,0.51
1661011440,binance,DGBUSDT,-0.0009,-0.00,0.00,-0.41,-0.01,0.51
1661011500,binance,DGBUSDT,0.0000,-0.00,0.00,-0.38,-0.01,0.53
1661011560,binance,DGBUSDT,0.0009,-0.00,0.00,0.40,-0.01,0.52
1661011620,binance,DGBUSDT,0.0019,-0.00,0.00,1.94,-0.00,0.53
1661011680,binance,DGBUSDT,0.0000,-0.00,0.00,1.94,0.00,0.52
1661011740,binance,DGBUSDT,0.0000,-0.00,0.00,1.94,-0.00,0.52
1661011800,binance,DGBUSDT,0.0000,-0.00,0.00,1.82,-0.00,0.52
1661011860,binance,DGBUSDT,0.0009,-0.00,0.01,2.37,0.00,0.51
1661011920,binance,DGBUSDT,-0.0009,-0.00,0.01,1.62,-0.01,0.52
1661011980,binance,DGBUSDT,0.0009,-0.00,0.01,2.15,-0.01,0.50
1661012040,binance,DGBUSDT,-0.0009,-0.00,0.01,1.46,-0.01,0.52
1661012100,binance,DGBUSDT,0.0009,-0.00,0.01,1.97,-0.00,0.50
1661012160,binance,DGBUSDT,0.0028,-0.00,0.01,3.16,-0.00,0.54
1661012220,binance,DGBUSDT,0.0009,-0.00,0.01,3.10,0.00,0.52
1661012280,binance,DGBUSDT,0.0000,-0.00,0.01,2.72,0.00,0.52
1661012340,binance,DGBUSDT,-0.0019,-0.00,0.01,1.78,-0.00,0.50
1661012400,binance,DGBUSDT,-0.0009,-0.00,0.01,1.32,-0.00,0.51
1661012460,binance,DGBUSDT,-0.0028,-0.01,0.01,0.16,-0.01,0.47
1661012520,binance,DGBUSDT,0.0000,-0.01,0.01,0.15,-0.01,0.47
1661012580,binance,DGBUSDT,0.0000,-0.01,0.01,0.14,-0.01,0.46
1661012640,binance,DGBUSDT,0.0000,-0.01,0.01,0.12,-0.01,0.46
1661012700,binance,DGBUSDT,0.0019,-0.01,0.01,0.86,-0.00,0.48
1661012760,binance,DGBUSDT,-0.0019,-0.01,0.01,0.08,-0.01,0.47
1661012820,binance,DGBUSDT,0.0028,-0.01,0.01,1.17,-0.00,0.49
1661012880,binance,DGBUSDT,0.0000,-0.01,0.01,1.11,-0.00,0.49
1661012940,binance,DGBUSDT,0.0000,-0.01,0.01,1.05,-0.00,0.50
1661013000,binance,DGBUSDT,0.0009,-0.01,0.01,1.35,-0.00,0.49
1661013060,binance,DGBUSDT,-0.0019,-0.01,0.01,0.58,-0.00,0.49
1661013120,binance,DGBUSDT,-0.0028,-0.01,0.01,-0.59,-0.01,0.47
1661013180,binance,DGBUSDT,0.0000,-0.01,0.01,-0.64,-0.01,0.46
1661013240,binance,DGBUSDT,0.0009,-0.01,0.01,-0.26,-0.01,0.45
1661013300,binance,DGBUSDT,0.0000,-0.01,0.01,-0.28,-0.01,0.46
1661013360,binance,DGBUSDT,0.0000,-0.01,0.01,-0.31,-0.01,0.45
1661013420,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.77,-0.00,0.47
1661013480,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.24,-0.01,0.48
1661013540,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.61,-0.01,0.49
1661013600,binance,DGBUSDT,0.0000,-0.01,0.01,-1.61,-0.01,0.50
1661013660,binance,DGBUSDT,0.0028,-0.01,0.01,-0.37,-0.00,0.51
1661013720,binance,DGBUSDT,0.0000,-0.01,0.01,-0.40,-0.00,0.52
1661013780,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.85,-0.01,0.52
1661013840,binance,DGBUSDT,0.0019,-0.01,0.01,0.01,-0.00,0.54
1661013900,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.48,-0.00,0.53
1661013960,binance,DGBUSDT,0.0000,-0.01,0.00,-0.50,-0.01,0.55
1661014020,binance,DGBUSDT,0.0000,-0.01,0.00,-0.48,-0.01,0.55
1661014080,binance,DGBUSDT,0.0000,-0.01,0.00,-0.47,-0.01,0.56
1661014140,binance,DGBUSDT,0.0000,-0.01,0.00,-0.46,-0.01,0.55
1661014200,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.89,-0.01,0.58
1661014260,binance,DGBUSDT,0.0000,-0.01,0.00,-0.85,-0.01,0.58
1661014320,binance,DGBUSDT,0.0000,-0.01,0.00,-0.82,-0.01,0.58
1661014380,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.22,-0.01,0.59
1661014440,binance,DGBUSDT,0.0000,-0.01,0.00,-1.16,-0.01,0.59
1661014500,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.51,-0.01,0.61
1661014560,binance,DGBUSDT,0.0009,-0.01,0.00,-1.04,-0.01,0.55
1661014620,binance,DGBUSDT,0.0000,-0.01,0.00,-1.03,-0.01,0.55
1661014680,binance,DGBUSDT,0.0000,-0.01,0.00,-1.04,-0.01,0.55
1661014740,binance,DGBUSDT,0.0000,-0.01,0.00,-1.01,-0.01,0.57
1661014800,binance,DGBUSDT,0.0000,-0.01,0.00,-0.97,-0.01,0.59
1661014860,binance,DGBUSDT,0.0000,-0.01,0.00,-0.93,-0.01,0.64
1661014920,binance,DGBUSDT,0.0000,-0.01,0.00,-0.89,-0.01,0.64
1661014980,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.39,-0.01,0.67
1661015040,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.81,-0.01,0.67
1661015100,binance,DGBUSDT,0.0000,-0.01,0.00,-1.71,-0.01,0.67
1661015160,binance,DGBUSDT,0.0000,-0.01,0.00,-1.60,-0.01,0.67
1661015220,binance,DGBUSDT,-0.0047,-0.01,0.00,-3.49,-0.02,0.58
1661015280,binance,DGBUSDT,-0.0038,-0.02,0.00,-4.04,-0.02,0.53
1661015340,binance,DGBUSDT,0.0019,-0.02,0.00,-2.93,-0.02,0.53
1661015400,binance,DGBUSDT,0.0000,-0.01,0.00,-2.66,-0.02,0.48
1661015460,binance,DGBUSDT,0.0028,-0.01,0.00,-1.65,-0.02,0.53
1661015520,binance,DGBUSDT,0.0009,-0.01,0.01,-1.27,-0.01,0.49
1661015580,binance,DGBUSDT,-0.0028,-0.01,0.01,-1.99,-0.02,0.47
1661015640,binance,DGBUSDT,0.0000,-0.01,0.01,-1.85,-0.02,0.45
1661015700,binance,DGBUSDT,-0.0019,-0.01,0.01,-2.18,-0.02,0.45
1661015760,binance,DGBUSDT,0.0000,-0.01,0.01,-2.01,-0.02,0.45
1661015820,binance,DGBUSDT,0.0000,-0.01,0.01,-1.86,-0.02,0.45
1661015880,binance,DGBUSDT,-0.0028,-0.01,0.01,-2.32,-0.02,0.44
1661015940,binance,DGBUSDT,0.0000,-0.01,0.01,-2.12,-0.02,0.43
1661016000,binance,DGBUSDT,0.0019,-0.01,0.01,-1.60,-0.02,0.44
1661016060,binance,DGBUSDT,0.0000,-0.01,0.01,-1.51,-0.02,0.44
1661016120,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.60,-0.02,0.44
1661016180,binance,DGBUSDT,0.0009,-0.01,0.01,-1.33,-0.02,0.42
1661016240,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.44,-0.02,0.42
1661016300,binance,DGBUSDT,0.0000,-0.01,0.01,-1.37,-0.02,0.44
1661016360,binance,DGBUSDT,0.0000,-0.01,0.01,-1.30,-0.02,0.44
1661016420,binance,DGBUSDT,0.0019,-0.01,0.01,-0.89,-0.01,0.44
1661016480,binance,DGBUSDT,0.0000,-0.01,0.01,-0.84,-0.02,0.44
1661016540,binance,DGBUSDT,0.0009,-0.01,0.01,-0.61,-0.02,0.42
1661016600,binance,DGBUSDT,0.0028,-0.01,0.01,0.00,-0.02,0.45
1661016660,binance,DGBUSDT,0.0000,-0.01,0.01,0.04,-0.02,0.45
1661016720,binance,DGBUSDT,0.0019,-0.01,0.01,0.49,-0.01,0.43
1661016780,binance,DGBUSDT,0.0000,-0.01,0.01,0.52,-0.01,0.41
1661016840,binance,DGBUSDT,-0.0009,-0.01,0.01,0.34,-0.01,0.43
1661016900,binance,DGBUSDT,0.0000,-0.01,0.01,0.37,-0.01,0.43
1661016960,binance,DGBUSDT,0.0009,-0.01,0.01,0.63,-0.01,0.46
1661017020,binance,DGBUSDT,0.0000,-0.01,0.01,0.67,-0.01,0.50
1661017080,binance,DGBUSDT,0.0000,-0.01,0.01,0.72,-0.01,0.49
1661017140,binance,DGBUSDT,0.0000,-0.01,0.01,0.76,-0.01,0.49
1661017200,binance,DGBUSDT,0.0000,-0.01,0.01,0.82,-0.01,0.47
1661017260,binance,DGBUSDT,-0.0019,-0.01,0.01,0.35,-0.01,0.48
1661017320,binance,DGBUSDT,0.0000,-0.01,0.01,0.41,-0.02,0.51
1661017380,binance,DGBUSDT,-0.0009,-0.01,0.01,0.18,-0.02,0.52
1661017440,binance,DGBUSDT,0.0000,-0.01,0.01,0.23,-0.02,0.53
1661017500,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.04,-0.02,0.55
1661017560,binance,DGBUSDT,0.0000,-0.01,0.01,0.01,-0.02,0.55
1661017620,binance,DGBUSDT,0.0000,-0.01,0.01,0.02,-0.02,0.60
1661017680,binance,DGBUSDT,0.0000,-0.01,0.01,-0.01,-0.02,0.60
1661017740,binance,DGBUSDT,0.0000,-0.01,0.01,-0.02,-0.02,0.59
1661017800,binance,DGBUSDT,0.0009,-0.01,0.01,0.31,-0.02,0.57
1661017860,binance,DGBUSDT,0.0000,-0.01,0.01,0.32,-0.02,0.57
1661017920,binance,DGBUSDT,0.0000,-0.00,0.01,0.34,-0.02,0.58
1661017980,binance,DGBUSDT,-0.0019,-0.00,0.01,-0.35,-0.02,0.54
1661018040,binance,DGBUSDT,0.0019,-0.00,0.01,0.34,-0.01,0.55
1661018100,binance,DGBUSDT,0.0000,-0.00,0.01,0.32,-0.01,0.55
1661018160,binance,DGBUSDT,-0.0009,-0.00,0.01,-0.05,-0.01,0.56
1661018220,binance,DGBUSDT,-0.0019,-0.01,0.01,-0.77,-0.01,0.54
1661018280,binance,DGBUSDT,0.0000,-0.01,0.01,-0.82,-0.01,0.56
1661018340,binance,DGBUSDT,0.0009,-0.01,0.01,-0.51,-0.01,0.50
1661018400,binance,DGBUSDT,0.0000,-0.01,0.01,-0.54,-0.01,0.50
1661018460,binance,DGBUSDT,0.0000,-0.01,0.01,-0.57,-0.01,0.47
1661018520,binance,DGBUSDT,0.0009,-0.01,0.01,-0.22,-0.01,0.46
1661018580,binance,DGBUSDT,0.0009,-0.01,0.01,0.16,-0.01,0.44
1661018640,binance,DGBUSDT,0.0000,-0.01,0.01,0.11,-0.01,0.44
1661018700,binance,DGBUSDT,0.0009,-0.01,0.01,0.54,-0.01,0.44
1661018760,binance,DGBUSDT,0.0000,-0.01,0.01,0.50,-0.01,0.44
1661018820,binance,DGBUSDT,0.0000,-0.01,0.01,0.46,-0.01,0.44
1661018880,binance,DGBUSDT,0.0000,-0.01,0.00,0.42,-0.01,0.44
1661018940,binance,DGBUSDT,0.0000,-0.01,0.00,0.39,-0.01,0.44
1661019000,binance,DGBUSDT,0.0000,-0.01,0.00,0.39,-0.01,0.45
1661019060,binance,DGBUSDT,0.0000,-0.01,0.00,0.39,-0.01,0.45
1661019120,binance,DGBUSDT,0.0000,-0.01,0.00,0.43,-0.01,0.44
1661019180,binance,DGBUSDT,0.0000,-0.01,0.00,0.48,-0.01,0.44
1661019240,binance,DGBUSDT,0.0000,-0.01,0.00,0.50,-0.01,0.41
1661019300,binance,DGBUSDT,-0.0019,-0.01,0.00,-0.71,-0.01,0.40
1661019360,binance,DGBUSDT,0.0009,-0.01,0.00,-0.03,-0.01,0.40
1661019420,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.66,-0.01,0.42
1661019480,binance,DGBUSDT,0.0019,-0.01,0.00,0.80,-0.00,0.44
1661019540,binance,DGBUSDT,0.0000,-0.01,0.00,0.89,-0.01,0.45
1661019600,binance,DGBUSDT,0.0028,-0.00,0.01,3.03,-0.00,0.48
1661019660,binance,DGBUSDT,-0.0009,-0.00,0.01,2.14,-0.00,0.50
1661019720,binance,DGBUSDT,0.0000,-0.00,0.01,2.00,-0.01,0.52
